frame,time,motion,luma,centroid_x,centroid_y
575,19.1667,2.7166,219.09,0.519,0.635
576,19.2000,1.4149,219.61,0.510,0.572
577,19.2333,0.5065,219.74,0.493,0.449
578,19.2667,0.2070,219.80,0.500,0.251
579,19.3000,0.1467,219.81,0.495,0.271
580,19.3333,0.1133,219.83,0.501,0.362
581,19.3667,0.0386,219.78,0.503,0.420
582,19.4000,0.0143,219.80,0.528,0.532
583,19.4333,0.0113,219.79,0.488,0.598
584,19.4667,0.0312,219.80,0.506,0.652
585,19.5000,0.0339,219.77,0.513,0.607
586,19.5333,0.0143,219.80,0.560,0.709
587,19.5667,0.0148,219.79,0.528,0.603
588,19.6000,0.0573,219.80,0.499,0.576
589,19.6333,0.0395,219.75,0.519,0.608
590,19.6667,0.0152,219.78,0.490,0.528
591,19.7000,0.0078,219.77,0.509,0.690
592,19.7333,0.0356,219.78,0.540,0.616
593,19.7667,0.0221,219.74,0.540,0.593
594,19.8000,0.0095,219.76,0.525,0.586
595,19.8333,0.0056,219.76,0.518,0.552
596,19.8667,0.0269,219.76,0.519,0.625
