frame,time,motion,luma,centroid_x,centroid_y
466,7.7667,0.0074,121.07,0.472,0.561
467,7.7833,2.2995,121.07,0.580,0.446
468,7.8000,0.0043,122.07,0.371,0.789
469,7.8167,0.0056,122.07,0.321,0.793
470,7.8333,0.0130,122.07,0.275,0.844
471,7.8500,1.1367,122.07,0.538,0.445
472,7.8667,0.0156,122.44,0.346,0.718
473,7.8833,1.0712,122.43,0.521,0.435
474,7.9000,0.0009,122.89,0.548,0.514
475,7.9167,0.0013,122.89,0.360,0.476
476,7.9333,0.0013,122.89,0.492,0.648
477,7.9500,0.0052,122.89,0.149,0.950
478,7.9667,0.0048,122.89,0.355,0.873
479,7.9833,0.0104,122.89,0.394,0.868
480,8.0000,0.0104,122.89,0.420,0.862
481,8.0167,0.0095,122.89,0.433,0.868
482,8.0333,0.0130,122.89,0.441,0.875
483,8.0500,0.0174,122.89,0.464,0.892
484,8.0667,0.0174,122.89,0.483,0.906
485,8.0833,0.0143,122.89,0.508,0.921
486,8.1000,0.0148,122.89,0.522,0.929
487,8.1167,0.0109,122.89,0.534,0.936
488,8.1333,0.0091,122.89,0.541,0.943
489,8.1500,0.0082,122.89,0.565,0.952
490,8.1667,0.0091,122.89,0.574,0.958
491,8.1833,0.0104,122.89,0.578,0.963
492,8.2000,0.0078,122.89,0.584,0.965
493,8.2167,0.0109,122.89,0.595,0.968
494,8.2333,0.0091,122.89,0.598,0.973
495,8.2500,0.0091,122.89,0.611,0.973
496,8.2667,0.0082,122.89,0.606,0.980
497,8.2833,0.0074,122.89,0.587,0.913
498,8.3000,0.0039,122.89,0.616,0.975
499,8.3167,0.0022,122.89,0.600,0.846
500,8.3333,0.0030,122.89,0.610,0.882
501,8.3500,0.0056,122.89,0.603,0.965
502,8.3667,0.0052,122.89,0.578,0.890
503,8.3833,0.0074,122.89,0.642,0.998
504,8.4000,0.0048,122.90,0.642,0.995
505,8.4167,0.0039,122.90,0.654,0.990
506,8.4333,0.0030,122.90,0.653,0.996
507,8.4500,0.0030,122.90,0.655,1.000
508,8.4667,0.0026,122.90,0.656,0.995
509,8.4833,0.0026,122.90,0.659,0.995
510,8.5000,0.0043,122.90,0.654,1.000
511,8.5167,0.0026,122.90,0.667,0.995
512,8.5333,0.0039,122.90,0.667,0.997
513,8.5500,0.0017,122.90,0.679,1.000
514,8.5667,0.0026,122.90,0.659,0.995
515,8.5833,0.0013,122.90,0.709,0.905
516,8.6000,0.0017,122.90,0.679,0.964
517,8.6167,0.0013,122.90,0.651,1.000
518,8.6333,0.0026,122.90,0.672,0.967
519,8.6500,0.0230,122.90,0.334,0.555
520,8.6667,0.0334,122.90,0.347,0.676
521,8.6833,0.1380,122.88,0.307,0.425
522,8.7000,0.1502,122.92,0.494,0.775
523,8.7167,0.0043,122.80,0.598,0.686
524,8.7333,0.0000,122.80,0.500,0.500
525,8.7500,0.0004,122.80,0.000,0.400
526,8.7667,0.0022,122.81,0.489,0.686
527,8.7833,32.5951,122.80,0.626,0.540
528,8.8000,3.3984,93.31,0.718,0.563
529,8.8167,0.3867,90.21,0.741,0.583
530,8.8333,0.0525,89.89,0.736,0.650
531,8.8500,0.0187,89.85,0.692,0.746
532,8.8667,0.0022,89.84,0.717,0.829
533,8.8833,0.0052,89.84,0.623,0.862
534,8.9000,0.0030,89.84,0.667,0.820
535,8.9167,0.0139,89.84,0.724,0.851
536,8.9333,0.0074,89.85,0.670,0.951
537,8.9500,0.0043,89.85,0.694,0.911
538,8.9667,0.0026,89.85,0.698,0.905
539,8.9833,0.5412,89.86,0.590,0.604
540,9.0000,0.0312,89.80,0.770,0.762
541,9.0167,0.0130,89.79,0.721,0.899
542,9.0333,0.0000,89.79,0.500,0.500
543,9.0500,0.1441,89.79,0.853,0.878
544,9.0667,0.0000,89.89,0.500,0.500
